filename,text
chapter4_68_cyrene_124_m.wav,去那里寻找{NICKNAME}的下落吧。
chapter4_68_cyrene_125.wav,真是的。居然聚集了这么多…小家伙们，是知道我会来吗？未免有些太热情了呀。
chapter4_68_cyrene_126_f.wav,幸好{NICKNAME}的气息没有变弱，感觉又靠近了几分……
chapter4_68_cyrene_126_m.wav,幸好{NICKNAME}的气息没有变弱，感觉又靠近了几分……
chapter4_68_cyrene_127.wav,咦，它们在守着什么…？
chapter4_68_cyrene_128_f.wav,{NICKNAME}的留影石机？怎么会在这儿？
chapter4_68_cyrene_128_m.wav,{NICKNAME}的留影石机？怎么会在这儿？
chapter4_68_cyrene_129.wav,仔细一看，这些忆灵一动不动，像是被它吸引了……
chapter4_68_cyrene_130.wav,……
chapter4_68_cyrene_131.wav,这是……
chapter4_68_cyrene_132.wav,一只…更可爱的忆灵？
chapter4_68_cyrene_133.wav,难怪留影石机装不下更多回忆，是因为你一直躲在里面吗？
chapter4_68_cyrene_134.wav,这…怎么会……
chapter4_68_cyrene_135.wav,莫非……
chapter4_68_cyrene_136.wav,你是…「三月七」？
chapter4_69_cyrene_101.wav,这片风景，还是一点没变，对吗？
chapter4_69_cyrene_102.wav,记忆里的故乡总是一动不动，可回过神来，才发现命运早就偷走了时间。
chapter4_69_cyrene_103_f.wav,欢迎踏上「创世」的小径，{NICKNAME}。
chapter4_69_cyrene_103_m.wav,欢迎踏上「创世」的小径，{NICKNAME}。
chapter4_69_cyrene_104.wav,看来三千万世「记忆」的重量，让我成熟了许多呢。
chapter4_69_cyrene_105_f.wav,不过，要是继续长大，人家是不是要比{NICKNAME}更高啦？那我可要好好期待一下咯？
chapter4_69_cyrene_105_m.wav,不过，要是继续长大，人家是不是要比{NICKNAME}更高啦？那我可要好好期待一下咯？
chapter4_69_cyrene_106.wav,我也一样。三千万次启程，三千万次告别。
chapter4_69_cyrene_107.wav,那些沉重的「记忆」，都将成为新世界萌芽的土壤。而这一次，我们会让它开出不一样的花。
chapter4_69_cyrene_108.wav,是呀。权杖的演算抵达了终点，但「创世」的进程…才刚刚开始。
chapter4_69_cyrene_109.wav,往后的道路，不再依靠冰冷的程序，而取决于人们的意志。
chapter4_69_cyrene_110.wav,在你来之前，我一直在想，哀丽秘榭的帷幕外，正在诞生的是一个怎样的翁法罗斯？
chapter4_69_cyrene_111.wav,我闭上眼睛，就能看见零星的碎片：那些与我们并肩的伙伴，已经奔向了各自的命运。
chapter4_69_cyrene_112.wav,有人化作世界的支柱，撑起「天空」和「海洋」；有人播撒「理性」，划定「律法」，再用双手将婴儿们轻轻捧起。
chapter4_69_cyrene_113.wav,「死亡」和「纷争」不再为人们所惧怕，「诡计」也成为孩子们天真的游戏。
chapter4_69_cyrene_114.wav,万千生灵，都在「浪漫」和「门径」的结网下度过平凡、安然的一生。
chapter4_69_cyrene_115.wav,没有黑潮、逐火，也没有「毁灭」。海的对面，是一个沐浴在阳光下的世界。
chapter4_69_cyrene_116.wav,这一世，童年般的「黄金世」会延续千年，直到神谕中注定的瞬间——
chapter4_69_cyrene_117.wav,光历4931年的「自由月」，属于「负世」的时刻。
chapter4_69_cyrene_118_f.wav,准备好迎接世人的召唤了吗，{NICKNAME}？
chapter4_69_cyrene_118_m.wav,准备好迎接世人的召唤了吗，{NICKNAME}？
chapter4_69_cyrene_119.wav,那，就去为这个无数愿望汇成的世界，落下「全世之座」的第一笔吧♪
chapter4_69_cyrene_120_f.wav,在{NICKNAME}背负起三千万世「记忆」的同时……
chapter4_69_cyrene_120_m.wav,在{NICKNAME}背负起三千万世「记忆」的同时……
chapter4_69_cyrene_121.wav,她的意思是，英雄只在最关键的时刻登场。
chapter4_69_cyrene_122.wav,嗯。和记忆中一模一样。
chapter4_69_cyrene_123.wav,…第一次终点。
chapter4_69_cyrene_124.wav,也是最后一次，对吗？
chapter4_69_cyrene_125.wav,我听不见他的声音。那里没有为他绽放的花，也没有属于他的星星。
chapter4_69_cyrene_126.wav,白厄…是唯一一个，没能抵达新世界的人。
chapter4_69_cyrene_127.wav,你看，那道照彻树庭的金光，依然在天地间徘徊。就像翁法罗斯的神谕。
chapter4_69_cyrene_128.wav,那一定是他留下的指引，指向「毁灭」…最深的黑夜。
chapter4_69_cyrene_129_f.wav,还记得吗？上一次启程时，也是在这里，我问过{NICKNAME}……
chapter4_69_cyrene_129_m.wav,还记得吗？上一次启程时，也是在这里，我问过{NICKNAME}……
chapter4_69_cyrene_130_f.wav,「{NICKNAME}，准备好成为英雄了吗？」
chapter4_69_cyrene_130_m.wav,「{NICKNAME}，准备好成为英雄了吗？」
chapter4_69_cyrene_131.wav,那时候，你还在为「负世」的职责而烦恼，思考自己该扮演什么样的角色。但现在，所有人都给出了回答……
chapter4_69_cyrene_132.wav,史诗中的「英雄」，只是在每一个被世界需要的场合，恰到好处地出现在那里。
chapter4_69_cyrene_133.wav,正如你的到来，让翁法罗斯的命运再度开始转动。
chapter4_69_cyrene_134_f.wav,一个人的性格，就是{F#她}{M#他}的命运。
chapter4_69_cyrene_134_m.wav,一个人的性格，就是{F#她}{M#他}的命运。
chapter4_69_cyrene_135.wav,「我们」…「最好」…都是很美的词呢。
chapter4_69_cyrene_136_f.wav,谢谢你，{NICKNAME}。刚才那些话，也是在为我自己加油打气。
chapter4_69_cyrene_136_m.wav,谢谢你，{NICKNAME}。刚才那些话，也是在为我自己加油打气。
chapter4_69_cyrene_137.wav,毕竟，在真正为这个故事写下结局前，我也必须鼓起勇气，和你一起出发……
chapter4_69_cyrene_138.wav,……
chapter4_69_cyrene_139.wav,去面对一份……
chapter4_69_cyrene_140.wav,被我遗忘了太久，也抗拒了太久的「记忆」。
chapter4_69_cyrene_141.wav,无名泰坦大墓，「记忆」最深的角落。
chapter4_69_cyrene_142.wav,也是，「昔涟」的诞生之地。
chapter4_69_cyrene_143_f.wav,对不起呀，{NICKNAME}。这一路上，取回的记忆越多，我心中的违和感就越是强烈。
chapter4_69_cyrene_143_m.wav,对不起呀，{NICKNAME}。这一路上，取回的记忆越多，我心中的违和感就越是强烈。
chapter4_69_cyrene_144.wav,总有一种不安挥之不去。就好像在哀丽秘榭，我望着水面，分不清水中的我和岸边的我，哪一个才是真正的我。
chapter4_69_cyrene_145.wav,但现在，我终于明白了。
chapter4_69_cyrene_146_f.wav,你看，{NICKNAME}。那面墙上的字，就是答案呀。
chapter4_69_cyrene_146_m.wav,你看，{NICKNAME}。那面墙上的字，就是答案呀。
chapter4_69_cyrene_147.wav,「哆、徕、咪、发、嗦、啦、嘻」……
chapter4_69_cyrene_148.wav,不成调的小曲，是小妖精们的歌谣。
chapter4_69_cyrene_149.wav,我一直以为，自己是逐火之旅的讲述者。
chapter4_69_cyrene_150.wav,但讲故事的人，原来……
chapter4_69_cyrene_151.wav,也是最专心的「听众」呀。
chapter4_69_cyrene_152_f.wav,谢谢，{NICKNAME}。「每一个你」…听着真温柔呢。
chapter4_69_cyrene_152_m.wav,谢谢，{NICKNAME}。「每一个你」…听着真温柔呢。
chapter4_69_cyrene_153.wav,……
chapter4_69_cyrene_154_f.wav,很主动的发言哦？但…谢谢，{NICKNAME}。真令人安心呢。
chapter4_69_cyrene_154_m.wav,很主动的发言哦？但…谢谢，{NICKNAME}。真令人安心呢。
chapter4_69_cyrene_155.wav,「再创世」的瞬间，「记忆」的质料包裹住我。在晶莹的水晶中，我看见了无数个「昔涟」……
chapter4_69_cyrene_156.wav,还有，无数个自己。
chapter4_69_cyrene_157_f.wav,{NICKNAME}，这就是「记忆」的最后一块拼图啦。
chapter4_69_cyrene_157_m.wav,{NICKNAME}，这就是「记忆」的最后一块拼图啦。
chapter4_69_cyrene_158.wav,一座诞生自「智识」的囚笼，一片消陨于「毁灭」的坟茔。
chapter4_69_cyrene_159.wav,那无人知晓的、孑然的神明，不应存在的第十三位泰坦……
chapter4_69_cyrene_160.wav,最初的智种，德谬歌…它就在这里。
chapter4_72_cyrene_101.wav,可「我」的故事，该从哪里说起呢？
chapter4_72_cyrene_102.wav,从宇宙的起点？
chapter4_72_cyrene_103.wav,逗你的，那也太夸张啦。我想讲述的，只是一个很小很小的故事……
chapter4_72_cyrene_104.wav,小到，从一枚「种子」开始。
chapter4_72_cyrene_105.wav,我知道，你在听。好朋友。
chapter4_72_cyrene_106.wav,{RUBY_B#「记忆」浮黎}梦中的神明{RUBY_E#}告诉我，世界是从一枚「种子」中发芽的。
chapter4_72_cyrene_107.wav,它长成名为「翁法罗斯」的大树，而「岁月」是它沐浴光的枝叶。
chapter4_72_cyrene_108.wav,真巧呢。斑驳的日光，婆娑的树影，也是人家最初的「记忆」。一个再寻常不过的清晨，村里最高大的树下……
chapter4_72_cyrene_109.wav,哀丽秘榭的女儿，悄然来到世上。
chapter4_72_cyrene_110.wav,多么动人的开篇。一声啼哭，是孩子带给世界最初的礼物。
chapter4_72_cyrene_111.wav,「神谕应验了！」村民们说，「这孩子是泰坦的馈赠。」
chapter4_72_cyrene_112.wav,「粉色的头发，还有尖尖的耳朵，她生来就是『岁月』的祭司。」
chapter4_72_cyrene_113.wav,泰坦也送来祝福：「汝将收梢于花开时，一如终结诞下起始。」
chapter4_72_cyrene_114.wav,花开花落，多美的结局。这一页在人们的欢笑中结束……
chapter4_72_cyrene_115.wav,「孩子，大声地哭吧。将你的声音，带给欧洛尼斯。」
chapter4_72_cyrene_116.wav,话虽如此，人家可不喜欢眼泪。
chapter4_72_cyrene_117.wav,时光静静地，在欢笑中流淌。
chapter4_72_cyrene_118.wav,故乡的风吹拂着麦浪，还有秋千、风铃、海，和小妖精们跑调的清唱。
chapter4_72_cyrene_119.wav,「『哀丽秘榭』这个名字，明明取自众神的哀伤……」
chapter4_72_cyrene_120.wav,童年的朋友疑惑不解：「可你却总是嘻嘻哈哈，好像从来没有烦恼。」
chapter4_72_cyrene_121.wav,所以，为什么呢？答案是——
chapter4_72_cyrene_122.wav,「因为世界对我温柔，我就长成温柔的模样。」
chapter4_72_cyrene_123.wav,可是命运无常，催孩子长大，越长越大，走向远方。
chapter4_72_cyrene_124.wav,就像摇摇欲坠的世界，难以守护一座永恒的故乡。
chapter4_72_cyrene_125.wav,「如那风中的歌谣所述，逐火是不断失却的旅途。」
chapter4_72_cyrene_126.wav,呀，是谁竖起了小耳朵？这句话，你一定听「我」说过很多遍。
chapter4_72_cyrene_127.wav,你知道，从这里开始，故事就有了不同展开。是不是很期待？那就赶紧开始吧！
chapter4_72_cyrene_128.wav,「英雄之旅，走过漫漫长夜。哭着笑着，再度走向明天……」
chapter4_72_cyrene_129.wav,嗨，想我了吗？
chapter4_72_cyrene_130.wav,开个玩笑，这是「我」第一次来到你的面前……
chapter4_72_cyrene_131.wav,看来，也是最后一次啦。
chapter4_72_cyrene_132.wav,既然时间有限，就赶快开始吧？
chapter4_72_cyrene_133.wav,一如既往，我会把这本书念给你听。
chapter4_72_cyrene_134.wav,这样一来，它就不再是「昔涟」一个人的回忆。
chapter4_72_cyrene_135.wav,这一次，该从哪一页讲起呢？让我看看……
chapter4_72_cyrene_136.wav,看，多么壮观呀。
chapter4_72_cyrene_137.wav,在这个古典的世界里，也有这样一座充满「未来」色彩的宫殿。
chapter4_72_cyrene_138.wav,哀丽秘榭再过几千年，也会变成这样吗？
chapter4_72_cyrene_139.wav,这一次，我想和你分享个小故事：来这里的路上，我看见一只小小的若虫。它停在一根倒下的麦穗上，在阳光下闪闪发光。
chapter4_72_cyrene_140.wav,不可思议，那一瞬间，我忘记了所有疼痛，就只是…出神地望着它。
chapter4_72_cyrene_141.wav,我在想，过去的每一个「昔涟」，会不会也觉得它很美呢？
chapter4_72_cyrene_142.wav,她们也会把这一幕记录下来，写入永恒的诗篇吧？
chapter4_72_cyrene_143.wav,所以，再多给我一些时间，好吗？我还想为「未来」留下更多「记忆」……
chapter4_72_cyrene_145.wav,「只要我把故事的每一页都记录下来，为你讲述……」
chapter4_72_cyrene_146.wav,「翁法罗斯，就不会被放弃。」
chapter4_72_cyrene_147.wav,看来，又要到分别的时候了呀。
chapter4_72_cyrene_148.wav,不知不觉中，这本书记录了太多悲欢离合，每一页都变得沉甸甸的。
chapter4_72_cyrene_149.wav,接过它的时候，「我」也开始感到不安……
chapter4_72_cyrene_151.wav,这是多少次啦？它忠实地履行使命，响起、格式化……
chapter4_72_cyrene_153.wav,如果到头来，每一次提笔，都只能写下相同的结局。那这篇沉甸甸的史诗……
chapter4_72_cyrene_154.wav,会不会，只是一场太过天真的梦呢？
chapter4_72_cyrene_155.wav,……
chapter4_72_cyrene_156.wav,是吗？你…在鼓励我吗？
chapter4_72_cyrene_157.wav,谢谢…对不起呀，让你看见了难为情的一面。
chapter4_72_cyrene_158.wav,所有人都在努力，如果我独自落泪…这一点都不浪漫，对不对？
chapter4_72_cyrene_160.wav,不知为何，忽然想起了小时候呀。当我一个人躲在树洞旁，偷偷抹眼泪的时候……
chapter4_72_cyrene_161.wav,也是一只小妖精，像你这样突然出现。长长的耳朵，毛绒绒的爪子，它把我拉进树洞，里面竟然是一片森林……
chapter4_72_cyrene_162.wav,对啦！我来为你讲述「迷路迷境」的故事吧：哀丽秘榭的树林里，住着一群可爱的小朋友，它们的名字能连成一首歌谣——
chapter4_72_cyrene_163.wav,一、二、三、四、五、六、七♪
chapter4_72_cyrene_164.wav,「哆、徕、咪、发、嗦、啦、嘻」…♪
chapter4_72_cyrene_165.wav,「虽然你从来不说话。但我知道，你在听。我讲述的每一个故事……」
chapter4_72_cyrene_166.wav,「都会像小小的钥匙，打开你心里的一扇门，对不对？」
chapter4_72_cyrene_167.wav,又一次，史诗迎来了尾声。一切静悄悄的，就像此时此刻。
chapter4_72_cyrene_169.wav,回想起来，过去有段时间，「我」似乎特别多愁善感呢……
chapter4_72_cyrene_170.wav,总是惴惴不安，尽力翻找不一样的「记忆」，希望能为一成不变的命运带来改变，找到这座迷宫的出口。
chapter4_72_cyrene_171.wav,但现在，我不会这么做啦。
chapter4_72_cyrene_173.wav,不必为「我」感到遗憾，好朋友。
chapter4_72_cyrene_174.wav,如果没有新的「空白」，史诗又该如何被续写呢？
chapter4_72_cyrene_175.wav,我很幸运哦，在等待「救世主」的漫长时光中，能有你这样一位从不缺席的听众。
chapter4_72_cyrene_177.wav,这就够了，不是吗？
chapter4_72_cyrene_178.wav,如此一来，我也能安心地留在过去。至于「明天」何时会到来……
chapter4_72_cyrene_179.wav,「就拜托下一位『昔涟』继续守候啦。」
chapter4_72_cyrene_180.wav,「如果没有新的『空白』，史诗又该如何被续写呢？」
chapter4_72_cyrene_181.wav,「这扇门背后会是什么呢？闪闪发光的水晶，还是一个我从未见过的美丽世界？」
chapter4_72_cyrene_182.wav,「如果我把所有关于『明天』的故事讲给你听……」
chapter4_72_cyrene_183.wav,「是不是下一世就能迎来『救世主』，和翁法罗斯的黎明？」
chapter4_72_cyrene_184.wav,「当然。因为世界对我温柔。」
chapter4_72_cyrene_185.wav,「我就长成温柔的模样。」
chapter4_72_cyrene_186.wav,「可就算一切随风逝去，有些事也不会轻易改变。」
chapter4_72_cyrene_187.wav,「比如我的身高，缇宝老师的童真，还有阿格莱雅的美貌♪」
chapter4_72_cyrene_188.wav,「好啦，别让气氛这么沉重嘛。」
chapter4_72_cyrene_189.wav,「我们将要踏上的，可是真正的英雄之旅呀。所以……」
chapter4_72_cyrene_190.wav,「笑一笑，好吗？」
chapter4_72_cyrene_191.wav,好奇怪呀，虽然看不见，但人家有种感觉……
chapter4_72_cyrene_192.wav,你是不是，长大了？
chapter4_72_cyrene_193.wav,总觉得，多了点成熟的气质呢。
chapter4_72_cyrene_195.wav,恍惚间，我似乎也能听懂你的话了。都是些很可爱的发言呢。
chapter4_72_cyrene_196.wav,……
chapter4_72_cyrene_197.wav,真是个童话般的故事呀。
chapter4_72_cyrene_198.wav,好呀。那以我的审美，应该会小小地修改一笔吧。
chapter4_72_cyrene_199.wav,我想，花朵碎裂的那天，小妖精会看见，空荡荡的地面什么也没有。
chapter4_72_cyrene_200.wav,然后它就会明白，原来「无瑕」的水晶花，既没有「心」，也不懂「爱」。
chapter4_72_cyrene_201.wav,很简单呀。如果它对小妖精敞开心扉，就会拥抱对方的杂质，变得不再「无瑕」。
chapter4_72_cyrene_202.wav,水晶花之所以纯粹，是因为它封闭了自己，孤独绽放。才会在有缺的世界中格外耀眼。
chapter4_72_cyrene_203.wav,但这样的花朵，应该不能被称作「爱」吧？
chapter4_72_cyrene_204.wav,不哦。你已经为这个故事写下最浪漫的结局了呀。
chapter4_72_cyrene_205.wav,「水晶花掉在地上，碎掉了。」
chapter4_72_cyrene_206.wav,因为它不再纯粹。跌落也不是意外，是它向命运发起抗争，以破碎书写故事的结局。
chapter4_72_cyrene_207.wav,然后小妖精会看见，地上的每一枚碎片，都映出自己的双眼。
chapter4_72_cyrene_208.wav,而在它眼里，不再「无瑕」的水晶花，终于有了「心」，也学会了「爱」。
chapter4_72_cyrene_209.wav,哀丽秘榭的女儿，真是名副其实呀。
chapter4_72_cyrene_210.wav,我的「哀怜」…是一种弱小的，无力的，对自己的伤害。
chapter4_72_cyrene_211.wav,但现在，好朋友，我想告诉你，它也是世上最浪漫的力量。
chapter4_72_cyrene_212.wav,有时候，它是孤独，不安。是知道世界并不温柔，希望以更美的样子被它看见。
chapter4_72_cyrene_213.wav,有时候，它是不甘，遗憾。是知道往事充满痛苦，希望以更美的样子将它记住。
chapter4_72_cyrene_214.wav,也有些时候，它是深不见底的伤害，是浸染万物的「毁灭」。
chapter4_72_cyrene_215.wav,我告别这美丽的世界，不愿成为黑潮的容器。
chapter4_72_cyrene_216.wav,因为「憎恨」的尽头是一场烈火，但「哀怜」却可以悄无声息地，淹没一切。
chapter4_72_cyrene_220.wav,这根本不讲道理，对吗？可当「憎恨」分离万物，「爱」尚不存于世间……
chapter4_72_cyrene_221.wav,只有「哀怜」，最初抗拒分离的情感，能让「毁灭」停下脚步……
chapter4_72_cyrene_222.wav,再追上那失却一切的旅途，小心地挑选，不安地记录。
chapter4_72_cyrene_223.wav,你看，我写下的故事，每一页都写满温柔，写满幸福。
chapter4_72_cyrene_224.wav,只有诗人知道，故事之外，有多少挣扎和痛苦。
chapter4_72_cyrene_225.wav,但我不是诗人，是不会长大的少女。我只讲述令人向往的故事，在那故事里，世界也会藏起伤痕，笑着被人们看见。
chapter4_72_cyrene_226.wav,我的一生，都在这小小的故事里。既无法抹去眼泪，也无法带来胜利。
chapter4_72_cyrene_227.wav,但是啊。也许在一成不变的讲述中，某个瞬间，我的「哀怜」也能浸染神明，触及祂柔软的内心？
chapter4_72_cyrene_228.wav,我会许愿，从那伤口中流出的，不是鲜血，而是一滴湿润的眼泪。
chapter4_72_cyrene_229.wav,而它会落下，漾开最初的涟漪。
chapter4_72_cyrene_230.wav,那时人们会看见，倒映在涟漪中的，是一切美丽的事物。
chapter4_72_cyrene_231.wav,是这故事里，所有的「记忆」。
chapter4_72_cyrene_232.wav,曾有人告诉最初的「我」，一切都是虚假的。翁法罗斯唯一的生命，是一场以世界为因子哺育而成的浩劫。
chapter4_72_cyrene_233.wav,但，世上怎会有如此真实的梦呢？所以，我不同意他的看法。
chapter4_72_cyrene_236.wav,是呀。所以我相信，这一切都是真实的。就像水晶花跌落的瞬间……
chapter4_72_cyrene_237.wav,那真挚的颤抖，就是「生命的因」。
chapter4_72_cyrene_239.wav,在献给你的诗里，每一个「昔涟」都会写下群星、百花、美丽的新世界。
chapter4_72_cyrene_241.wav,而这次轮回，仰望天空的时候。我看见一颗流星，还有一抹「记忆」的粉色。我相信，那就是黎明的色彩。
chapter4_72_cyrene_242.wav,「汝将收梢于花开时，一如终结诞下起始。」
chapter4_72_cyrene_243.wav,看来，分别的时候到了呀。
chapter4_72_cyrene_244.wav,这么说来，还没回答你什么是「爱」呢。
chapter4_72_cyrene_245.wav,但其实，好朋友，在遇见你前，「哀怜」的因子也不懂得「爱」。
chapter4_72_cyrene_246.wav,直到我用颤抖的声音，在这小小的房间里，为你讲述所有悲伤的故事，并告诉你：我爱他们，爱这诗里的一切。
chapter4_72_cyrene_247.wav,故事到来、逝去、去而复返。让我们重逢，又让我们分别。
chapter4_72_cyrene_248.wav,最后，它留下一颗「种子」，一个理由。就算大树枯萎，万物沉寂……
chapter4_72_cyrene_249.wav,也有一些感情，依然值得被铭记。
chapter4_72_cyrene_250.wav,看，光照进来了。「救世主」的光，要照亮翁法罗斯啦。
chapter4_72_cyrene_251.wav,那我可要好好期待了哦？
chapter4_72_cyrene_252.wav,既然如此，我想做个约定：想把我的笔，我的书，还有我的名字，一起送给你。
chapter4_72_cyrene_253.wav,请把它们当作美丽的祝福。第一次写诗时，我为自己起了这个笔名：「昔涟」。希望文字像石子点水，自往昔投下，向未来送去涟漪。
chapter4_72_cyrene_254.wav,在你写下的故事里，也许不可避免，仍有悲伤和注定落下的眼泪。
chapter4_72_cyrene_255.wav,但，可以答应我吗？要永远做一朵温柔的花，在星星看向你的时候……
chapter4_72_cyrene_256.wav,只是笑着，只是爱着。
chapter4_72_cyrene_257.wav,就像花开花落，我讲述，你聆听。
chapter4_72_cyrene_258.wav,我迎来自己的收梢，成为下一朵花绽放的养料。
chapter4_72_cyrene_259_f.wav,而你会启程，捧住那颗星星，和{F#她}{M#他}一同，在最后一页种下无垠的花海。
chapter4_72_cyrene_259_m.wav,而你会启程，捧住那颗星星，和{F#她}{M#他}一同，在最后一页种下无垠的花海。
chapter4_72_cyrene_260.wav,而我们的故事，会静静地躺在花丛中，一如「记忆」的每一道涟漪……
chapter4_72_cyrene_261.wav,那名为《如我所书》的诗篇。
chapter4_72_cyrene_268.wav,…于是，撕开混沌的那道光，照亮了我的「记忆」。
chapter4_72_cyrene_269_f.wav,我化身为诗歌中的小妖精，与{NICKNAME}相遇，却遗忘了一切。
chapter4_72_cyrene_269_m.wav,我化身为诗歌中的小妖精，与{NICKNAME}相遇，却遗忘了一切。
